sentence1	sentence2	similarity	partition	pair_id	sentence1_id	sentence2_id	similarity_scaled	language	length1	length2	ner_s1	ner_s2	ner_s1_tokens	ner_s2_tokens	dep_labels_s1	dep_labels_s2	size_proportion	size_mean	voc_inter	bigram_inter	ner_inter	sim_sint	sim_sint_root	dep_labels_inter	dep_labels_inter_dup	topic_s1	topic_s2	same_topic	pred_paraphrase-multilingual-mpnet-base-v2	pred_paraphrase-multilingual-MiniLM-L12-v2	pred_distiluse-base-multilingual-cased-v1	pred_distiluse-base-multilingual-cased-v2	pred_all-mpnet-base-v2
Não houve aqui nenhuma modéstia.	Períodos maus, só durante as duas grandes guerras.	1.0	test	8172	8149	18073	0.0	ptpt-test	6	10	[]	[]	[]	[]	['None', 'advmod', 'ROOT', 'advmod', 'det', 'obj', 'None']	['None', 'ROOT', 'amod', 'punct', 'advmod', 'case', 'det', 'nummod', 'amod', 'nmod', 'None']	0.6	8.0	0.0	0.0	0.0	0.0	0.0	0.333	0.429	0	0	1	2.10354745388031	1.3729931116104126	1.1027444079518318	1.2539969086647034	2.454631447792053
Os canadianos Arcade Fire regressam a Portugal para atuarem a 9 de julho.	Os Arcade Fire são a mais recente confirmação do Alive 2016.	2.0	test	8173	8150	18074	0.25	ptpt-test	14	12	['Arcade Fire', 'Portugal']	['Arcade Fire', 'Alive']	['Arcade', 'Fire', 'Portugal']	['Arcade', 'Fire', 'Alive']	['None', 'det', 'nsubj', 'appos', 'flat:name', 'ROOT', 'case', 'obl', 'mark', 'advcl', 'case', 'obl', 'case', 'nmod:tmod', 'None']	['None', 'det', 'nsubj', 'flat:name', 'cop', 'det', 'advmod', 'amod', 'ROOT', 'case', 'nmod', 'nummod', 'None']	0.8571	13.0	0.2105	0.0476	0.5	0.393	0.286	0.333	0.417	notícia_mundial	0	0	2.309659719467163	2.574989318847656	2.4706467390060425	2.66898250579834	3.908616542816162
A descida do IVA, nas mais recentes contas de Mário Centeno, custaria 175 milhões de euros.	A descida do IVA irá custar 175 milhões de euros.	4.25	test	8174	8151	18075	0.8125	ptpt-test	19	11	['IVA', 'Mário Centeno']	['IVA']	['IVA', 'Mário', 'Centeno']	['IVA']	['None', 'det', 'nsubj', 'case', 'nmod', 'punct', 'det', 'advmod', 'amod', 'appos', 'case', 'nmod', 'flat:name', 'punct', 'ROOT', 'nummod', 'obj', 'case', 'nmod', 'None']	['None', 'det', 'nsubj', 'case', 'nmod', 'aux', 'ROOT', 'nummod', 'obj', 'case', 'nmod', 'None']	0.5789	15.0	0.3889	0.2632	0.33	0.8	0.8	0.538	0.643	economia_mercado	economia_mercado	1	4.697453498840332	4.590201377868652	3.761053085327149	4.049404621124268	4.363955497741699
Craig Steven Wright está a ser procurado por fuga aos impostos.	Craig Steven Wright foi acusado de ser um dos fundadores da moeda virtual.	2.0	test	8175	8152	18076	0.25	ptpt-test	12	14	['Craig Steven Wright']	['Craig Steven Wright']	['Craig', 'Steven', 'Wright']	['Craig', 'Steven', 'Wright']	['None', 'nsubj:pass', 'flat:name', 'flat:name', 'aux', 'obl', 'aux:pass', 'ROOT', 'case', 'obl:agent', 'case', 'det', 'nmod', 'None']	['None', 'nsubj:pass', 'flat:name', 'flat:name', 'aux:pass', 'ROOT', 'mark', 'cop', 'det', 'xcomp', 'amod', 'case', 'nmod', 'amod', 'None']	0.8571	13.0	0.2	0.1	1.0	0.75	0.5	0.5	0.64	notícia_mundial	notícia_mundial	1	3.1460657119750977	3.480578899383545	3.631807804107666	3.549617052078247	3.812009811401367
No total, a exposição da banca portuguesa ascende a 75 milhões de euros.	O banco espanhol Santander é o que tem a segunda maior exposição, com 1.550 milhões de euros.	1.75	test	8176	8153	18077	0.1875	ptpt-test	15	19	[]	['Santander']	[]	['Santander']	['None', 'case', 'obl', 'punct', 'det', 'nsubj', 'case', 'nmod', 'flat:name', 'ROOT', 'case', 'nummod', 'obl', 'case', 'nmod', 'None']	['None', 'det', 'nsubj', 'amod', 'appos', 'cop', 'ROOT', 'nsubj', 'acl:relcl', 'det', 'amod', 'amod', 'obj', 'punct', 'case', 'nummod', 'obl', 'case', 'nmod', 'None']	0.7895	17.0	0.1667	0.0769	0.0	0.367	0.333	0.571	0.562	notícia_mundial	economia_mercado	0	2.920670986175537	3.273787498474121	2.797216057777405	2.862379193305969	3.757869243621826
Júpiter é o segundo planeta mais brilhante visto a partir da Terra, e deverá estar a alguma distância de Vénus.	Mercúrio nasce perto de Vénus, sendo visível como um ponto ténue.	1.25	test	8177	8154	18078	0.0625	ptpt-test	22	13	['Júpiter', 'Terra', 'Vénus']	['Mercúrio', 'Vénus']	['Júpiter', 'Terra', 'Vénus']	['Mercúrio', 'Vénus']	['None', 'nsubj', 'cop', 'det', 'amod', 'ROOT', 'advmod', 'amod', 'acl', 'case', 'obl', 'case', 'nmod', 'punct', 'cc', 'aux', 'cop', 'case', 'det', 'conj', 'case', 'nmod', 'None']	['None', 'nsubj', 'ROOT', 'advmod', 'case', 'obl', 'punct', 'cop', 'advcl', 'case', 'nummod', 'obl', 'amod', 'None']	0.5909	17.5	0.0345	0.0	0.25	0.2	0.2	0.5	0.545	ciencia	ciencia	1	3.545034646987915	3.3718512058258057	3.2070860862731934	2.6766610145568848	3.61538314819336
O Chelsea somou este sábado a terceira derrota nas cinco primeiras jornadas da Liga inglesa.	Já são três derrotas em cinco jornadas.	4.0	test	8178	8155	18079	0.75	ptpt-test	16	8	['Chelsea', 'Liga']	[]	['Chelsea', 'Liga']	[]	['None', 'det', 'nsubj', 'ROOT', 'det', 'obj', 'case', 'amod', 'obl', 'det', 'nummod', 'amod', 'ROOT', 'case', 'nmod', 'amod', 'None']	['None', 'advmod', 'cop', 'nummod', 'ROOT', 'case', 'nummod', 'nmod', 'None']	0.5	12.0	0.1	0.0	0.0	0.5	0.5	0.364	0.364	futebol_esporte	futebol_esporte	1	3.368060111999512	2.78546679019928	3.2504539489746094	2.921044111251831	3.685476303100586
Donald Trump atacou Ted Cruz por este ser canadiano.	Em setembro passado, Donald Trump dissera não se importar com o certificado de nascimento de Ted Cruz.	2.25	test	8179	8156	18080	0.3125	ptpt-test	10	19	['Donald Trump', 'Ted Cruz']	['Donald Trump', 'Ted Cruz']	['Donald', 'Trump', 'Ted', 'Cruz']	['Donald', 'Trump', 'Ted', 'Cruz']	['None', 'nsubj', 'flat:name', 'ROOT', 'obj', 'flat:name', 'case', 'nsubj', 'cop', 'obl', 'None']	['None', 'case', 'obl', 'acl', 'punct', 'nsubj', 'flat:name', 'aux', 'advmod', 'expl', 'ROOT', 'case', 'det', 'obl', 'case', 'nmod', 'case', 'nmod', 'flat:name', 'None']	0.5263	14.5	0.1905	0.0909	1.0	0.143	0.286	0.357	0.444	notícia_mundial	notícia_mundial	1	3.201491594314575	2.9234330654144287	2.961636543273926	3.204129934310913	3.4534060955047607
O Produto Interno Bruto (PIB) francês no quarto trimestre de 2015 cresceu 0,2%.	No confronto anual, o PIB francês teve expansão de 1,3% entre outubro e dezembro.	2.0	test	8180	8157	18081	0.25	ptpt-test	17	17	['Produto Interno Bruto', 'PIB']	['PIB']	['Produto', 'Interno', 'Bruto', 'PIB']	['PIB']	['None', 'det', 'nsubj', 'flat:name', 'flat:name', 'punct', 'appos', 'punct', 'ROOT', 'case', 'amod', 'nsubj', 'case', 'nmod', 'ROOT', 'nummod', 'obj', 'None']	['None', 'case', 'obl', 'amod', 'punct', 'det', 'nsubj', 'amod', 'ROOT', 'obj', 'case', 'nummod', 'nmod', 'case', 'nmod:tmod', 'cc', 'conj', 'None']	1.0	17.0	0.1739	0.0	0.25	0.533	0.8	0.6	0.625	economia_mercado	economia_mercado	1	3.896026134490967	3.846589088439941	2.9005820751190186	3.0763087272644043	3.6945300102233887
Da Irlanda para o Palco EDP do Super Bock Super Rock, no dia 14 de Julho, chegam os Villagers.	São três novas confirmações para a 22ª edição do Super Bock Super Rock.	1.25	test	8181	8158	18082	0.0625	ptpt-test	22	14	['Irlanda', 'Palco EDP', 'Super Bock Super Rock', 'Julho', 'Villagers']	['Super Bock Super Rock']	['Irlanda', 'Palco', 'EDP', 'Super', 'Bock', 'Super', 'Rock', 'Julho', 'Villagers']	['Super', 'Bock', 'Super', 'Rock']	['None', 'ROOT', 'flat:name', 'case', 'det', 'nmod', 'flat:name', 'case', 'ROOT', 'flat:name', 'ROOT', 'flat:name', 'punct', 'case', 'obl', 'nummod', 'case', 'nmod:tmod', 'punct', 'ROOT', 'det', 'obj', 'None']	['None', 'cop', 'nummod', 'amod', 'ROOT', 'case', 'det', 'amod', 'nmod', 'case', 'nmod', 'flat:name', 'ROOT', 'flat:name', 'None']	0.6364	18.0	0.1538	0.1111	0.5	0.0	0.0	0.5	0.529	entretenimento	entretenimento	1	2.6310412883758545	2.712103724479676	2.640561819076538	2.472691535949707	4.055647373199463
Foram recolhidas mais de 2.270 toneladas de alimentos durante o fim-de-semana em uma campanha de voluntários.	Na campanha de fim-de-semana, com recurso a voluntários, foram recolhidas 2270 toneladas de alimentos.	4.75	test	8182	8159	18083	0.9375	ptpt-test	17	17	[]	[]	[]	[]	['None', 'aux:pass', 'ROOT', 'advmod', 'case', 'nummod', 'nsubj:pass', 'case', 'nmod', 'case', 'det', 'obl', 'case', 'det', 'obl', 'case', 'nmod', 'None']	['None', 'nsubj:pass', 'flat:name', 'case', 'nmod', 'punct', 'case', 'nmod', 'case', 'nmod', 'punct', 'aux:pass', 'ROOT', 'nummod', 'nsubj:pass', 'case', 'nmod', 'None']	1.0	17.0	0.2857	0.1667	0.0	0.571	0.571	0.545	0.625	0	0	1	4.6986730098724365	4.593908786773682	4.6876654624938965	4.8289220333099365	4.463884592056274
Brilhante triunfo de João Sousa na final do torneio ATP 250 de Valência, este domingo à tarde.	A final do torneio ATP 250 de Valência está marcada para as 14 horas.	2.0	test	8183	8160	18084	0.25	ptpt-test	19	15	['João Sousa', 'ATP', 'Valência']	['ATP', 'Valência']	['João', 'Sousa', 'ATP', 'Valência']	['ATP', 'Valência']	['None', 'amod', 'ROOT', 'case', 'nmod', 'flat:name', 'flat:name', 'flat:name', 'case', 'nmod', 'ROOT', 'nummod', 'case', 'nmod', 'punct', 'det', 'appos', 'case', 'advmod', 'None']	['None', 'det', 'nsubj', 'case', 'nmod', 'nsubj', 'nummod', 'case', 'nmod', 'cop', 'ROOT', 'case', 'det', 'nummod', 'obl', 'None']	0.7895	17.0	0.25	0.2083	0.5	0.0	0.0	0.385	0.5	futebol_esporte	futebol_esporte	1	3.0568511486053467	2.829585552215576	3.788919925689697	3.851800441741944	4.0495195388793945
Com este resultado, os algarvios têm o apuramento bem encaminhado.	Os algarvios bateram o Arouca por 4-1 e os lisboetas ganharam ao Paços de Ferreira por 3-1.	2.0	test	8184	8161	18085	0.25	ptpt-test	12	18	[]	['Arouca', 'Paços', 'Ferreira']	[]	['Arouca', 'Paços', 'Ferreira']	['None', 'case', 'det', 'obl', 'punct', 'det', 'nsubj', 'ROOT', 'det', 'obj', 'advmod', 'acl', 'None']	['None', 'det', 'nsubj', 'ROOT', 'det', 'obj', 'case', 'obl', 'cc', 'det', 'nsubj', 'conj', 'case', 'det', 'obl', 'case', 'nmod', 'case', 'obl', 'None']	0.6667	15.0	0.1364	0.0417	0.0	0.589	0.857	0.5	0.552	0	futebol_esporte	0	2.52815842628479	2.601877212524414	1.7493939995765686	1.8246275186538696	3.5498714447021484
Após ligar a medula, os músculos, nervos, artérias e veias da cabeça de Spiridonov serão conectados ao novo corpo.	Os músculos, nervos, artérias e veias da cabeça serão religados após a ligação da medula.	4.0	test	8185	8162	18086	0.75	ptpt-test	23	18	['Spiridonov']	[]	['Spiridonov']	[]	['None', 'mark', 'advcl', 'det', 'obj', 'punct', 'det', 'conj', 'punct', 'amod', 'punct', 'conj', 'cc', 'conj', 'case', 'nmod', 'case', 'nmod', 'aux:pass', 'ROOT', 'case', 'det', 'amod', 'obl', 'None']	['None', 'det', 'nsubj:pass', 'punct', 'amod', 'punct', 'conj', 'cc', 'conj', 'case', 'nmod', 'aux:pass', 'ROOT', 'case', 'det', 'obl', 'case', 'nmod', 'None']	0.7826	20.5	0.5	0.28	0.0	0.667	0.667	0.714	0.8	notícia_outras	0	0	4.1945109367370605	4.011067152023315	4.357031345367432	4.313595294952393	3.9276041984558105
"A contratação é justificada com a ""complexidade e desafios"" da venda do Novo Banco."	Antigo secretário de Estado de Passos Coelho foi contratado para liderar a venda do Novo Banco.	2.5	test	8186	8163	18087	0.375	ptpt-test	17	17	['Novo Banco']	['Estado', 'Passos Coelho', 'Novo Banco']	['Novo', 'Banco']	['Estado', 'Passos', 'Coelho', 'Novo', 'Banco']	['None', 'det', 'nsubj:pass', 'aux:pass', 'ROOT', 'case', 'det', 'obl', 'amod', 'cc', 'conj', 'appos', 'case', 'nmod', 'case', 'amod', 'nmod', 'None']	['None', 'amod', 'nsubj:pass', 'case', 'nmod', 'case', 'nmod', 'flat:name', 'aux:pass', 'ROOT', 'mark', 'advcl', 'det', 'obj', 'case', 'amod', 'nmod', 'None']	1.0	17.0	0.2174	0.12	0.4	0.222	0.667	0.467	0.688	economia_mercado	notícia_mundial	0	2.640096068382263	2.5238683223724365	2.42800235748291	2.593035221099853	3.658428907394409
O irreverente compositor Father John Misty comprovou ser uma das grandes revelações da música alternativa.	Para além de Father John Misty, o cartaz tem apenas mais um nome: o francês M83.	1.25	test	8187	8164	18088	0.0625	ptpt-test	16	19	['Father John Misty']	['Father John Misty', 'M83']	['Father', 'John', 'Misty']	['Father', 'John', 'Misty', 'M83']	['None', 'det', 'amod', 'nsubj', 'appos', 'flat:name', 'flat:name', 'ROOT', 'cop', 'det', 'dep', 'amod', 'obj', 'case', 'nmod', 'amod', 'None']	['None', 'case', 'advmod', 'case', 'obl', 'flat:name', 'flat:name', 'punct', 'det', 'nsubj', 'ROOT', 'advmod', 'advmod', 'nummod', 'obj', 'punct', 'det', 'appos', 'appos', 'None']	0.8421	17.5	0.1111	0.0357	0.75	0.579	0.571	0.467	0.545	entretenimento	entretenimento	1	2.4087406396865845	2.655104398727417	2.920047402381897	2.949369430541992	3.613055229187012
A chuva de estrelas das Gemínidas vai coincidir com a lua nova.	A chuva de estrelas das Gemínidas ocorrem todos os anos em dezembro.	2.5	test	8188	8165	18089	0.375	ptpt-test	13	13	['Gemínidas']	['Gemínidas']	['Gemínidas']	['Gemínidas']	['None', 'det', 'nsubj', 'case', 'nmod', 'acl', 'flat:name', 'aux', 'ROOT', 'case', 'det', 'obl', 'amod', 'None']	['None', 'det', 'nsubj', 'case', 'nmod', 'acl', 'flat:name', 'ROOT', 'det', 'fixed', 'obj', 'case', 'obl', 'None']	1.0	13.0	0.3529	0.2941	1.0	0.834	0.667	0.667	0.833	ciencia	ciencia	1	3.3621468544006348	3.38911247253418	3.471557140350342	3.2719054222106934	4.214348316192627
A tomada do centro de Ramadi é considerada uma vitória importante na luta contra o Estado Islâmico.	A conquista do centro de Ramadi está a ser recebida como uma vitória final.	3.5	test	8189	8166	18090	0.625	ptpt-test	18	15	['Ramadi', 'Estado Islâmico']	['Ramadi']	['Ramadi', 'Estado', 'Islâmico']	['Ramadi']	['None', 'det', 'nsubj:pass', 'case', 'nmod', 'case', 'nmod', 'aux:pass', 'ROOT', 'det', 'nsubj:pass', 'amod', 'appos', 'flat:name', 'case', 'det', 'nmod', 'flat:name', 'None']	['None', 'det', 'nsubj:pass', 'case', 'nmod', 'case', 'nmod', 'aux', 'obl', 'aux:pass', 'ROOT', 'case', 'det', 'xcomp', 'amod', 'None']	0.8333	16.5	0.3043	0.16	0.33	0.75	0.5	0.583	0.71	notícia_mundial	0	0	4.310116291046143	4.080552101135254	3.916384220123291	3.993984222412109	4.067359685897827
No total, morreram quatro pescadores, um permanece desaparecido e dois tripulantes foram resgatados com vida.	Quatro pessoas morreram, uma está desaparecida e duas foram resgatadas com vida depois deste acidente.	4.25	test	8190	8167	18091	0.8125	ptpt-test	18	17	[]	[]	[]	[]	['None', 'case', 'obl', 'punct', 'ROOT', 'nummod', 'obj', 'punct', 'det', 'nsubj:pass', 'acl', 'cc', 'nummod', 'conj', 'aux:pass', 'conj', 'case', 'obl', 'None']	['None', 'nummod', 'nsubj', 'ROOT', 'punct', 'det', 'cop', 'dep', 'cc', 'nsubj:pass', 'aux:pass', 'conj', 'case', 'obl', 'advmod', 'case', 'det', 'obl', 'None']	0.9444	17.5	0.2	0.037	0.0	0.518	0.286	0.625	0.706	notícia_outras	notícia_outras	1	3.847825288772583	3.814907550811768	3.937593698501587	4.175864934921265	4.042731523513794
A 12 de novembro a aguardada funcionalidade ficará disponível para todos os jogadores com uma Xbox One.	A nova funcionalidade da Xbox One chega no dia 12 de novembro.	4.25	test	8191	8168	18092	0.8125	ptpt-test	18	13	['Xbox One']	['Xbox One']	['Xbox', 'One']	['Xbox', 'One']	['None', 'case', 'obl', 'case', 'nmod:tmod', 'det', 'amod', 'nsubj', 'ROOT', 'advmod', 'case', 'det', 'fixed', 'obl', 'case', 'det', 'obl', 'flat:name', 'None']	['None', 'det', 'amod', 'nsubj', 'amod', 'amod', 'flat:name', 'ROOT', 'nummod', 'obl', 'nummod', 'case', 'nmod:tmod', 'None']	0.7222	15.5	0.3333	0.125	1.0	0.222	0.667	0.727	0.552	futebol_esporte	produtos_tecnologia	0	4.742656946182251	4.621007680892944	4.307284116744995	4.448668003082275	4.559300661087036
Braga na frente da eliminatória com o Rio Ave, das meias-finais da Taça de Portugal.	Braga e Rio Ave vão medir forças, agora na Taça de Portugal.	2.75	test	8192	8169	18093	0.4375	ptpt-test	17	14	['Braga', 'Rio Ave', 'Taça', 'Portugal']	['Braga', 'Rio Ave', 'Taça', 'Portugal']	['Braga', 'Rio', 'Ave', 'Taça', 'Portugal']	['Braga', 'Rio', 'Ave', 'Taça', 'Portugal']	['None', 'ROOT', 'flat:name', 'flat:name', 'case', 'ROOT', 'case', 'det', 'obl', 'flat:name', 'punct', 'appos', 'flat:name', 'case', 'nmod', 'case', 'nmod', 'None']	['None', 'nsubj', 'cc', 'conj', 'flat:name', 'aux', 'ROOT', 'obj', 'punct', 'advmod', 'appos', 'flat:name', 'case', 'nmod', 'None']	0.8235	15.5	0.3	0.087	1.0	0.0	0.0	0.429	0.483	futebol_esporte	futebol_esporte	1	4.402400255203247	4.072570562362671	3.82066011428833	4.09045672416687	4.310967683792114
Segundo as estimativas para o fecho de 2015, as PPP representaram encargos de 1.487 milhões de euros em 2015.	No Orçamento de 2015, as freguesias receberam 187 milhões de euros e no ano anterior 184 milhões.	2.0	test	8193	8170	18094	0.25	ptpt-test	21	19	['PPP']	['Orçamento']	['PPP']	['Orçamento']	['None', 'case', 'det', 'obl', 'case', 'det', 'nmod', 'case', 'nmod', 'punct', 'det', 'nsubj', 'ROOT', 'obj', 'case', 'nummod', 'nmod', 'case', 'nmod', 'case', 'obl', 'None']	['None', 'case', 'obl', 'case', 'nmod', 'punct', 'det', 'nsubj', 'ROOT', 'nummod', 'obj', 'case', 'nmod', 'cc', 'case', 'conj', 'amod', 'nummod', 'obj', 'None']	0.9048	20.0	0.2	0.1333	0.0	0.81	0.667	0.75	0.684	notícia_mundial	notícia_mundial	1	3.4403886795043945	3.23267149925232	3.008262634277344	3.1388728618621826	3.610190153121948
É suspeito de corrupção ativa e passiva, falsificação de documentos e falsidade informática.	Em causa estarão crimes de corrupção ativa e passiva, falsificação de documentos e falsidade informática.	4.5	test	8194	8171	18095	0.875	ptpt-test	15	17	[]	[]	[]	[]	['None', 'cop', 'ROOT', 'case', 'obl', 'amod', 'cc', 'conj', 'punct', 'appos', 'case', 'nmod', 'cc', 'conj', 'amod', 'None']	['None', 'case', 'nmod', 'cop', 'ROOT', 'case', 'nmod', 'amod', 'cc', 'conj', 'punct', 'conj', 'case', 'nmod', 'cc', 'conj', 'amod', 'None']	0.8824	16.0	0.6	0.625	0.0	0.4	0.4	0.8	0.8	política	notícia_outras	0	4.241276741027832	4.241011142730713	4.389832496643066	4.522701740264893	4.369893550872803
David Hill e Reginald Hudlin, os produtores do Oscar 2016, falaram sobre a escolha para a Variety.	A escolha foi anunciada pelos produtores David Hill e Reginald Hudlin.	4.0	test	8195	8172	18096	0.75	ptpt-test	20	12	['David Hill', 'Reginald Hudlin', 'Oscar', 'Variety']	['David Hill', 'Reginald Hudlin']	['David', 'Hill', 'Reginald', 'Hudlin', 'Oscar', 'Variety']	['David', 'Hill', 'Reginald', 'Hudlin']	['None', 'nsubj', 'flat:name', 'cc', 'conj', 'flat:name', 'punct', 'det', 'appos', 'case', 'nmod', 'flat:name', 'punct', 'ROOT', 'case', 'det', 'obl', 'case', 'det', 'nmod', 'None']	['None', 'det', 'nsubj:pass', 'aux:pass', 'ROOT', 'nsubj:pass', 'amod', 'appos', 'flat:name', 'cc', 'conj', 'flat:name', 'None']	0.6	16.0	0.35	0.1818	0.67	0.0	0.0	0.429	0.467	entretenimento	0	0	4.181658029556274	4.009466409683228	4.055601358413696	4.040748119354248	4.258277893066406
É proibido estacionar sem dístico nos lugares reservados para pessoas com mobilidade reduzida.	Marcelo estacionou o carro num lugar reservado a deficientes.	1.5	test	8196	8173	18097	0.125	ptpt-test	14	10	[]	['Marcelo']	[]	['Marcelo']	['None', 'cop', 'ROOT', 'csubj', 'case', 'obl', 'det', 'obj', 'acl', 'case', 'obl', 'case', 'obl', 'acl', 'None']	['None', 'nsubj', 'ROOT', 'det', 'obj', 'nummod', 'obj', 'acl', 'case', 'obl', 'None']	0.7143	12.0	0.0	0.0	0.0	0.0	0.0	0.6	0.545	notícia_outras	0	0	3.111132860183716	2.381504774093628	2.5637385845184326	2.300733208656311	3.478811502456665
Estranharia se amanhã não tivessem a iniciativa de quererem assumir o jogo.	Estranharia se amanhã não fosse dessa forma, a disputar o jogo e a jogar aberto.	2.75	test	8197	8174	18098	0.4375	ptpt-test	13	17	[]	[]	[]	[]	['None', 'ROOT', 'obj', 'advmod', 'advmod', 'ccomp', 'det', 'obj', 'mark', 'acl', 'xcomp', 'det', 'obj', 'None']	['None', 'ROOT', 'obj', 'advmod', 'advmod', 'cop', 'case', 'det', 'obl', 'punct', 'mark', 'advcl', 'det', 'obj', 'cc', 'mark', 'conj', 'xcomp', 'None']	0.7647	15.0	0.3684	0.1905	0.0	0.571	0.571	0.4	0.621	futebol_esporte	futebol_esporte	1	4.274397134780884	4.502566814422607	3.838056564331055	4.311594009399414	4.271770000457764
O defensor também comentou sobre as diferenças entre os trabalhos de Guardiola e Luis Enrique.	Com Luis Enrique, são cinco conquistas em uma temporada e meia.	1.75	test	8198	8175	18099	0.1875	ptpt-test	16	13	['Guardiola', 'Luis Enrique']	['Luis Enrique']	['Guardiola', 'Luis', 'Enrique']	['Luis', 'Enrique']	['None', 'det', 'nsubj', 'advmod', 'ROOT', 'case', 'det', 'obl', 'case', 'det', 'nmod', 'case', 'nmod', 'cc', 'conj', 'flat:name', 'None']	['None', 'case', 'nmod', 'flat:name', 'punct', 'cop', 'nummod', 'ROOT', 'case', 'det', 'nmod', 'cc', 'conj', 'None']	0.8125	14.5	0.0833	0.0	0.67	0.0	0.0	0.538	0.667	futebol_esporte	futebol_esporte	1	3.181494235992432	3.209134578704834	2.522885680198669	2.7950005531311035	3.429948329925537
Já em 2011 os leitores da mesma publicação nomearam Plant como o melhor vocalista da história.	Os leitores da revista nomearam-no o melhor vocalista da história.	3.5	test	8199	8176	18100	0.625	ptpt-test	17	11	['Plant']	[]	['Plant']	[]	['None', 'advmod', 'case', 'ROOT', 'det', 'nsubj', 'case', 'amod', 'nmod', 'ROOT', 'obj', 'case', 'det', 'amod', 'obl', 'case', 'nmod', 'None']	['None', 'det', 'nsubj', 'compound', 'nmod', 'ROOT', 'det', 'amod', 'obj', 'case', 'nmod', 'None']	0.6471	14.0	0.4118	0.3333	0.0	0.8	0.8	0.7	0.692	entretenimento	entretenimento	1	3.782618999481201	3.476144552230835	3.769221544265747	3.7165310382843018	4.135371446609497
O Vitória Setúbal oficializou esta segunda-feira a contratação de Albert Meyong, que assinou até 2017.	A contratação de Meyong ao Vitória de Setúbal foi agora oficializada.	4.0	test	8200	8177	18101	0.75	ptpt-test	17	12	['Vitória Setúbal', 'Albert Meyong']	['Meyong', 'Vitória', 'Setúbal']	['Vitória', 'Setúbal', 'Albert', 'Meyong']	['Meyong', 'Vitória', 'Setúbal']	['None', 'det', 'nsubj', 'flat:name', 'ROOT', 'det', 'obl', 'det', 'obj', 'case', 'nmod', 'flat:name', 'punct', 'nsubj', 'acl:relcl', 'case', 'obl', 'None']	['None', 'det', 'nsubj:pass', 'case', 'nmod', 'case', 'det', 'nmod', 'case', 'nmod', 'aux:pass', 'advmod', 'ROOT', 'None']	0.7059	14.5	0.25	0.0909	0.75	0.0	0.0	0.308	0.429	futebol_esporte	futebol_esporte	1	4.294575929641724	4.420889377593994	3.658568143844605	3.45119309425354	4.176724910736084
